prod_link,title,description,initialprice,offerprice,rating,reviews,image1,image1,image2,image3,image4
"https://www.flipkart.com/muscleblaze-gold-gainer-xxl-weight-gainers-mass-gainers/p/itmd32970ce85162?pid=PSLFN5V2YPHGCVMV&lid=LSTPSLFN5V2YPHGCVMVY7E3GT&marketplace=FLIPKART&spotlightTagId=BestvalueId_7jv&srno=s_1_8&otracker=search&fm=organic&iid=15627e11-7338-4e82-a993-89ce27da5f73.PSLFN5V2YPHGCVMV.SEARCH&ssid=kkionhm92o0000001591352186704&qH=8b7c9cfd991f599c
","['MuscleBlaze Gold Gainer XXL Weight Gainers/Mass Gainers', '\xa0\xa0(1 kg, Chocolate Bliss)']","['Form: Powder', 'Vegetarian', 'Usage As per Requirement', 'Protein Type: Weight Gainers/Mass Gainers']","?,1,599","?1,119",4.2,465 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/k4a7c7k0/protein-supplement/v/m/v/gold-gainer-xxl-nut6234-03-muscleblaze-original-imafn7dgft9y9qee.jpeg,https://rukminim1.flixcart.com/image/k4a7c7k0/protein-supplement/v/m/v/gold-gainer-xxl-nut6234-03-muscleblaze-original-imafn7djqvyjrreg.jpeg,https://rukminim1.flixcart.com/image/k8ddoy80/protein-supplement/v/m/v/gold-gainer-xxl-nut6234-03-muscleblaze-original-imafqejdkpshmc2j.jpeg,https://rukminim1.flixcart.com/image/k8ddoy80/protein-supplement/r/u/c/gold-gainer-xxl-nut6234-01-muscleblaze-original-imafqejdzcyjwwev.jpeg
"https://www.flipkart.com/muscleblaze-high-protein-breakfast-cereal/p/itmergq267myynnf?pid=PSLERGQ2GFRDHQZS&lid=LSTPSLERGQ2GFRDHQZSW12XGR&marketplace=FLIPKART&srno=s_8_282&otracker=search&fm=organic&iid=16f9645a-ff1d-48f2-b516-5fadad378b6e.PSLERGQ2GFRDHQZS.SEARCH&ssid=7uqxhw16sw0000001591352188742&qH=8b7c9cfd991f599c
","['MuscleBlaze High Protein Breakfast Protein Cereal', '\xa0\xa0(1 kg, Unflavored)']","['Form: Cereal | Shelf Life: 9 Months', 'Vegetarian', 'Usage As per Requirement', 'Protein Type: Protein Cereal']","?,749",?524,4.1,"3,891 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jz8qf0w0/protein-supplement/q/z/s/high-protein-breakfast-nut5115-02-muscleblaze-original-imafjazz6hatstxb.jpeg,https://rukminim1.flixcart.com/image/jz8qf0w0/protein-supplement/q/z/s/high-protein-breakfast-nut5115-02-muscleblaze-original-imafjazz6hatstxb.jpeg,https://rukminim1.flixcart.com/image/jz8qf0w0/protein-supplement/q/z/s/high-protein-breakfast-nut5115-02-muscleblaze-original-imafjazzurkzprbj.jpeg,https://rukminim1.flixcart.com/image/jz8qf0w0/protein-supplement/q/z/s/high-protein-breakfast-nut5115-02-muscleblaze-original-imafjazzurcdghbv.jpeg
"https://www.flipkart.com/muscleblaze-high-protein-lean-mass-gainer-chocolate-1-kg-2-2-lb-weight-gainers-mass-gainers/p/itmf89hevk6ymgfy?pid=PSLF897MHG7WYBFJ&lid=LSTPSLF897MHG7WYBFJGTKHKE&marketplace=FLIPKART&srno=s_8_303&otracker=search&fm=organic&iid=16f9645a-ff1d-48f2-b516-5fadad378b6e.PSLF897MHG7WYBFJ.SEARCH&ssid=7uqxhw16sw0000001591352188742&qH=8b7c9cfd991f599c
","['MuscleBlaze High Protein Lean Mass Gainer (Chocolate, 1 Kg / 2.2 lb) Weight Gainers/Mass Gainers', '\xa0\xa0(1 kg, Chocolate)']","['Form: Powder', 'Vegetarian', 'Usage Pre-workout & Post-workout', 'Protein Type: Weight Gainers/Mass Gainers', 'Dietary Preference: Gluten Free']","?,1,449",?999,4,"2,602 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k01b8280/protein-supplement/b/f/j/high-protein-lean-mass-gainer-chocolate-1-kg-2-2-lb-nut5348-03-original-imafjxfrgufnvkzz.jpeg,https://rukminim1.flixcart.com/image/k01b8280/protein-supplement/b/f/j/high-protein-lean-mass-gainer-chocolate-1-kg-2-2-lb-nut5348-03-original-imafjxfrkewzevfg.jpeg,https://rukminim1.flixcart.com/image/k01b8280/protein-supplement/b/f/j/high-protein-lean-mass-gainer-chocolate-1-kg-2-2-lb-nut5348-03-original-imafjxfrnfjtkavb.jpeg,https://rukminim1.flixcart.com/image/k8j3gcw0/protein-supplement/d/r/7/high-protein-elite-lean-nut5348-02-muscleblaze-original-imafqjfnnhmnpw65.jpeg
"https://www.flipkart.com/muscleblaze-high-protein-elite-lean-weight-gainers-mass-gainers/p/itmf3kctzrhzpas9?pid=PSLEV5YT6FCA9WZM&lid=LSTPSLEV5YT6FCA9WZMFNGXRV&marketplace=FLIPKART&srno=s_20_779&otracker=search&fm=organic&iid=bbbbb584-bfca-4be4-9bb9-a8cb4af6f23f.PSLEV5YT6FCA9WZM.SEARCH&ssid=k1lbjlj3ls0000001591352189931&qH=8b7c9cfd991f599c
","['MuscleBlaze High Protein Elite Lean Weight Gainers/Mass Gainers', '\xa0\xa0(3 kg, Chocolate)']","['Form: Powder | Shelf Life: 18 Months', 'Vegetarian', 'Usage Pre-workout & Post-workout', 'Protein Type: Weight Gainers/Mass Gainers']","?,3,999","?2,799",4,"2,602 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k8j3gcw0/protein-supplement/w/z/m/high-protein-elite-lean-nut5348-01-muscleblaze-original-imafqjfnbghzvx4d.jpeg,https://rukminim1.flixcart.com/image/k8j3gcw0/protein-supplement/w/z/m/high-protein-elite-lean-nut5348-01-muscleblaze-original-imafqjfnbghzvx4d.jpeg,https://rukminim1.flixcart.com/image/k01b8280/protein-supplement/w/z/m/high-protein-elite-lean-nut5348-01-muscleblaze-original-imafjxfruz44yhza.jpeg,https://rukminim1.flixcart.com/image/jmp79u80/protein-supplement/g/f/b/nut5282-02-muscleblaze-original-imaf9j6vyhw8mftd.jpeg
"https://www.flipkart.com/muscleblaze-isotonic-instant-energy-formula-bcaa/p/itmd4f95d9e0433a?pid=PSLFGGXVVRBFT4VZ&lid=LSTPSLFGGXVVRBFT4VZYMQC7N&marketplace=FLIPKART&srno=s_17_678&otracker=search&fm=organic&iid=8f064ed6-2a9f-47c1-a125-9770c57cbe28.PSLFGGXVVRBFT4VZ.SEARCH&ssid=6dnye3t1z40000001591352191667&qH=8b7c9cfd991f599c
","['MuscleBlaze Isotonic Instant Energy Formula BCAA', '\xa0\xa0(1 kg, Fruit Punch)']","['Form: Powder', 'Vegetarian', 'Usage Intra-workout', 'Protein Type: BCAA']","?,649",?454,4.1,272 Ratings ,background-image:url,https://rukminim1.flixcart.com/image/jy65j0w0/protein-supplement/4/v/z/isotonic-instant-energy-formula-nut4780-06-muscleblaze-original-imafggxhtfdpkczg.jpeg,https://rukminim1.flixcart.com/image/jy65j0w0/protein-supplement/4/v/z/isotonic-instant-energy-formula-nut4780-06-muscleblaze-original-imafggxhymqgd2hc.jpeg,https://rukminim1.flixcart.com/image/jy65j0w0/protein-supplement/4/v/z/isotonic-instant-energy-formula-nut4780-06-muscleblaze-original-imafggxhx2pz9jut.jpeg,https://rukminim1.flixcart.com/image/jy65j0w0/protein-supplement/4/v/z/isotonic-instant-energy-formula-nut4780-06-muscleblaze-original-imafggxg74ryjsfh.jpeg
"https://www.flipkart.com/muscleblaze-l-glutamine/p/itm4ed702bb76c0a?pid=PSLEFGPGEZYR8T83&lid=LSTPSLEFGPGEZYR8T83CPRDVD&marketplace=FLIPKART&srno=s_19_753&otracker=search&fm=organic&iid=320acc0d-1ad5-4ad3-9f73-fdb361df9882.PSLEFGPGEZYR8T83.SEARCH&ssid=p8gbv962ao0000001591352191619&qH=8b7c9cfd991f599c
","['MuscleBlaze L- Glutamine Glutamine', '\xa0\xa0(100 g, Unflavored)']","['Form: Powder | Shelf Life: 18 Months', 'Vegetarian', 'Usage Post-workout', 'Protein Type: Glutamine']","?,479",?335,4.1,"2,479 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jkwwgi80/protein-supplement/t/8/3/nut2053-03-muscleblaze-original-imaf7xygffzwag9n.jpeg,https://rukminim1.flixcart.com/image/jkwwgi80/protein-supplement/t/8/3/nut2053-03-muscleblaze-original-imaf7xygffzwag9n.jpeg,,
"https://www.flipkart.com/muscleblaze-l-glutamine/p/itmet4uhdqfajtvg?pid=PSLET4UHC4EHNXA2&lid=LSTPSLET4UHC4EHNXA2VLONKA&marketplace=FLIPKART&srno=s_20_798&otracker=search&fm=organic&iid=bbbbb584-bfca-4be4-9bb9-a8cb4af6f23f.PSLET4UHC4EHNXA2.SEARCH&ssid=k1lbjlj3ls0000001591352189931&qH=8b7c9cfd991f599c
","['MuscleBlaze L- Glutamine', '\xa0\xa0(250 g, Fruit Punch)']","['Form: Powder | Shelf Life: 18 Months', 'Vegetarian', 'Usage Post-workout', 'Protein Type: Glutamine']","?,1,349",?711,4.1,"2,479 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jx257680/protein-supplement/x/a/2/l-nut2053-05-muscleblaze-original-imafhhzuzw3r8vcb.jpeg,https://rukminim1.flixcart.com/image/jx257680/protein-supplement/x/a/2/l-nut2053-05-muscleblaze-original-imafhhzuzw3r8vcb.jpeg,https://rukminim1.flixcart.com/image/jx257680/protein-supplement/x/a/2/l-nut2053-05-muscleblaze-original-imafhhzueh5dvtfs.jpeg,https://rukminim1.flixcart.com/image/jx257680/protein-supplement/x/a/2/l-nut2053-05-muscleblaze-original-imafhhzunhvhzrs8.jpeg
"https://www.flipkart.com/muscleblaze-l-carnitine-l-tartrate-fat-burner/p/itmeqamhqsgndbgh?pid=VSLEZGAAZYWTGFFX&lid=LSTVSLEZGAAZYWTGFFXCSXSDO&marketplace=FLIPKART&srno=s_3_101&otracker=search&fm=organic&iid=68ba0bba-e716-4150-84e8-ab39bbdf5b80.VSLEZGAAZYWTGFFX.SEARCH&ssid=uqu2av0byo0000001591352456200&qH=92241909a36d3a50
","['MuscleBlaze L-Carnitine L-Tartrate Fat Burner', '\xa0\xa0(120 No)']","['Fat Loss Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,1,399",?979,4,"6,499 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/f/f/x/120-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4zp4p5urs.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/f/f/x/120-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4zp4p5urs.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/f/f/x/120-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4shfrb8aj.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/f/f/x/120-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4z5yhgsw2.jpeg
"https://www.flipkart.com/muscleblaze-l-carnitine-l-tartrate-fat-burner/p/itmeqamhqsgndbgh?pid=VSLEQAMH8WTBNSZU&lid=LSTVSLEQAMH8WTBNSZU4AUYYQ&marketplace=FLIPKART&srno=s_3_113&otracker=search&fm=organic&iid=68ba0bba-e716-4150-84e8-ab39bbdf5b80.VSLEQAMH8WTBNSZU.SEARCH&ssid=uqu2av0byo0000001591352456200&qH=92241909a36d3a50
","['MuscleBlaze L-Carnitine L-Tartrate Fat Burner', '\xa0\xa0(60 No)']","['Fat Loss Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,849",?594,4,"6,499 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/s/z/u/60-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq42yznqe5g.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/s/z/u/60-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq42yznqe5g.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/s/z/u/60-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4k6tmbj6k.jpeg,https://rukminim1.flixcart.com/image/k1dw70w0/vitamin-supplement/s/z/u/60-l-carnitine-l-tartrate-fat-burner-muscleblaze-original-imafkyq4hhyhzhdf.jpeg
"https://www.flipkart.com/muscleblaze-mass-gainer-pro-creapure-weight-gainers-mass-gainers/p/itmehh3z6gzkhzvg?pid=PSLEHH3Z4ZGT2H9T&lid=LSTPSLEHH3Z4ZGT2H9TP4AQA2&marketplace=FLIPKART&srno=s_7_241&otracker=search&fm=organic&iid=9a155e50-7c68-4a10-90a0-2210a63d4aa9.PSLEHH3Z4ZGT2H9T.SEARCH&ssid=vw9aaiop340000001591352188747&qH=8b7c9cfd991f599c
",[],[],,,,,,,,,
"https://www.flipkart.com/muscleblaze-mass-gainer-pro-creapure-weight-gainers-mass-gainers/p/itmf3kcqp8jussjh?pid=PSLEM23GHYJDGYHU&lid=LSTPSLEM23GHYJDGYHUE6ADB9&marketplace=FLIPKART&srno=s_7_258&otracker=search&fm=organic&iid=9a155e50-7c68-4a10-90a0-2210a63d4aa9.PSLEM23GHYJDGYHU.SEARCH&ssid=vw9aaiop340000001591352188747&qH=8b7c9cfd991f599c
","['MuscleBlaze Mass Gainer PRO with Creapure Weight Gainers/Mass Gainers', '\xa0\xa0(1 kg, Chocolate)']","['Form: Powder', 'Vegetarian', 'Usage Post-workout', 'Protein Type: Weight Gainers/Mass Gainers']","?,1,399","?1,049",4,"2,491 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k0bbb0w0/protein-supplement/y/h/u/mass-gainer-pro-with-creapure-nut4670-03-muscleblaze-original-imafkfm2b9yzbdfy.jpeg,https://rukminim1.flixcart.com/image/k0bbb0w0/protein-supplement/y/h/u/mass-gainer-pro-with-creapure-nut4670-03-muscleblaze-original-imafkfm2b9yzbdfy.jpeg,https://rukminim1.flixcart.com/image/k0bbb0w0/protein-supplement/y/h/u/mass-gainer-pro-with-creapure-nut4670-03-muscleblaze-original-imafkfm2qtxjvafa.jpeg,https://rukminim1.flixcart.com/image/k0bbb0w0/protein-supplement/y/h/u/mass-gainer-pro-with-creapure-nut4670-03-muscleblaze-original-imafkfm22jagpyzt.jpeg
"https://www.flipkart.com/muscleblaze-mass-gainer-xxl-banana-3-kg-6-6-lbs-weight-gainers-mass-gainers/p/itmfd3dmwpegtstf?pid=PSLFDFCMHJ4J7KP2&lid=LSTPSLFDFCMHJ4J7KP2ROSAQ6&marketplace=FLIPKART&srno=s_7_279&otracker=search&fm=organic&iid=6b5820f6-6925-4b25-8b13-194ddcec3f0b.PSLFDFCMHJ4J7KP2.SEARCH&ssid=hoviqq6x1c0000001591351889130&qH=0595a7566805535e
","['MuscleBlaze Mass Gainer XXL (Banana, 3 Kg / 6.6 lbs) Weight Gainers/Mass Gainers', '\xa0\xa0(3 kg, Banana)']","['Form: Powder', 'Vegetarian', 'Usage As per Requirement', 'Protein Type: Weight Gainers/Mass Gainers']","?,3,449","?2,414",3.9,"23,834 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/k/p/2/mass-gainer-xxl-banana-3-kg-6-6-lbs-nut3599-36-muscleblaze-original-imafj9u5p7hrpazj.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/k/p/2/mass-gainer-xxl-banana-3-kg-6-6-lbs-nut3599-36-muscleblaze-original-imafj9u6hzre24xa.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/k/p/2/mass-gainer-xxl-banana-3-kg-6-6-lbs-nut3599-36-muscleblaze-original-imafj9u6xgztdzug.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/k/p/2/mass-gainer-xxl-banana-3-kg-6-6-lbs-nut3599-36-muscleblaze-original-imafj9u6xhn6s6xa.jpeg
"https://www.flipkart.com/muscleblaze-mass-gainer-xxl-weight-gainers-mass-gainers/p/itm7dc9a7e761a3f?pid=PSLF8BDAJVCBJNFS&lid=LSTPSLF8BDAJVCBJNFSIIU8JZ&marketplace=FLIPKART&srno=s_16_607&otracker=search&fm=organic&iid=2ce88909-9feb-4b88-8763-27c8f02565d3.PSLF8BDAJVCBJNFS.SEARCH&ssid=ufsa5eq29s0000001591351889012&qH=0595a7566805535e
","['MuscleBlaze Mass Gainer XXL Weight Gainers/Mass Gainers Weight Gainers/Mass Gainers', '\xa0\xa0(2 kg, Chocolate)']","['Form: Powder', 'Vegetarian', 'Usage As per Requirement', 'Protein Type: Weight Gainers/Mass Gainers', 'Dietary Preference: Gluten Free']","?,2,349","?1,644",3.9,"23,834 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/n/f/s/mass-gainer-xxl-chocolate-2-kg-4-4-lb-nut3599-27-muscleblaze-original-imafj9u5jpgr7zyj.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/n/f/s/mass-gainer-xxl-chocolate-2-kg-4-4-lb-nut3599-27-muscleblaze-original-imafj9u5efndwxuf.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/n/f/s/mass-gainer-xxl-chocolate-2-kg-4-4-lb-nut3599-27-muscleblaze-original-imafj9u5w7vfhwxz.jpeg,https://rukminim1.flixcart.com/image/jz7az680/protein-supplement/n/f/s/mass-gainer-xxl-chocolate-2-kg-4-4-lb-nut3599-27-muscleblaze-original-imafj9u5zdftupgh.jpeg
"https://www.flipkart.com/muscleblaze-mb-burner/p/itmd0babffbf1d1f?pid=VSLFJQGFQHW8BPXA&lid=LSTVSLFJQGFQHW8BPXA3WYXB2&marketplace=FLIPKART&spotlightTagId=BestvalueId_hlc&srno=s_1_3&otracker=search&fm=organic&iid=63a5b5ae-9a4b-4865-b83a-b078d840638e.VSLFJQGFQHW8BPXA.SEARCH&ssid=3srlisyqe80000001591352454800&qH=92241909a36d3a50
","['MuscleBlaze MB Burner', '\xa0\xa0(60 No)']","['Fat Loss Supplements', 'Capsules Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,449",?314,3.8,"5,532 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jzsqky80/vitamin-supplement/p/x/a/60-fat-burner-910-mg-muscleblaze-original-imafjqh7hzrmwkmz.jpeg,https://rukminim1.flixcart.com/image/jzsqky80/vitamin-supplement/p/x/a/60-fat-burner-910-mg-muscleblaze-original-imafjqh7bw4x2ggf.jpeg,https://rukminim1.flixcart.com/image/jzsqky80/vitamin-supplement/p/x/a/60-fat-burner-910-mg-muscleblaze-original-imafjqh7b3uahgge.jpeg,https://rukminim1.flixcart.com/image/jzsqky80/vitamin-supplement/p/x/a/60-fat-burner-910-mg-muscleblaze-original-imafjqg5z8rkgvyv.jpeg
"https://www.flipkart.com/muscleblaze-mb-vite-multivitamin/p/itmeqyggbuhxyxgp?pid=VSLEXJZHFRWWWZNN&lid=LSTVSLEXJZHFRWWWZNNJBY7EM&marketplace=FLIPKART&srno=s_3_111&otracker=search&fm=organic&iid=68ba0bba-e716-4150-84e8-ab39bbdf5b80.VSLEXJZHFRWWWZNN.SEARCH&ssid=uqu2av0byo0000001591352456200&qH=92241909a36d3a50
","['MuscleBlaze MB-VITE Multivitamin', '\xa0\xa0(120 No)']","['Multi Vitamin Supplements', 'Tablet Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,1,049",?699,4.2,"15,339 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/z/n/n/120-mb-vite-multivitamin-muscleblaze-original-imafm58uwvskzpbg.jpeg,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/z/n/n/120-mb-vite-multivitamin-muscleblaze-original-imafm58uwvskzpbg.jpeg,https://rukminim1.flixcart.com/image/kbcjpu80/vitamin-supplement/z/n/n/120-mb-vite-multivitamin-muscleblaze-original-imafsp44gb6uptdm.jpeg,https://rukminim1.flixcart.com/image/kbcjpu80/vitamin-supplement/z/n/n/120-mb-vite-multivitamin-muscleblaze-original-imafsp44x2jk7dh6.jpeg
"https://www.flipkart.com/muscleblaze-mb-vite-multivitamin/p/itmeqyggbuhxyxgp?pid=VSLEQYGGSYS5GDCG&lid=LSTVSLEQYGGSYS5GDCGFYLFTT&marketplace=FLIPKART&srno=s_5_194&otracker=search&fm=organic&iid=en_0FWlGj4UA5ZxUzalsbz%2FxFcpCEx30QOLOrF02plYq%2BvnsIwxx2IeWb49sLINU%2FLNJEQgG6ffRRD19LhfDrqjZw%3D%3D&ssid=qwe45dg0q80000001591352455925&qH=92241909a36d3a50
","['MuscleBlaze MB-VITE Multivitamin', '\xa0\xa0(60 No)']","['Multi Vitamin Supplements', 'Tablet Form', 'Suitable For: Vegetarian', 'Pack of 1']","?,629",?419,4.2,"15,339 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jxkpx8w0/vitamin-supplement/d/c/g/60-mb-vite-multivitamin-muscleblaze-original-imafcgb8hr9mzmzh.jpeg,https://rukminim1.flixcart.com/image/jxkpx8w0/vitamin-supplement/d/c/g/60-mb-vite-multivitamin-muscleblaze-original-imafcgb8hr9mzmzh.jpeg,https://rukminim1.flixcart.com/image/kbcjpu80/vitamin-supplement/d/c/g/60-mb-vite-multivitamin-muscleblaze-original-imafsp44djuu4kjw.jpeg,https://rukminim1.flixcart.com/image/kbcjpu80/vitamin-supplement/d/c/g/60-mb-vite-multivitamin-muscleblaze-original-imafsp44fwr4jgkx.jpeg
"https://www.flipkart.com/muscleblaze-mini-protein-bar-10g-protein-12-piece-s-choco-cranberry-protein-bars/p/itmfffs2xj3qzqvx?pid=PSLFFFHY8UHVDVCT&lid=LSTPSLFFFHY8UHVDVCTT2TJVA&marketplace=FLIPKART&srno=s_3_115&otracker=search&fm=organic&iid=0b0989f2-61c2-473b-9a87-b20022b04ab5.PSLFFFHY8UHVDVCT.SEARCH&ssid=zfyhyg7fog0000001591352188072&qH=8b7c9cfd991f599c
","['MuscleBlaze Mini-Protein Bar (10g Protein), 12 Piece(s), Choco Cranberry Protein Bars', '\xa0\xa0(420 g, Choco Cranberry)']","['Form: Bar', 'Vegetarian', 'Usage Pre-workout & Post-workout', 'Protein Type: Protein Bars']","?,720",?540,4.1,"2,010 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/jtrjngw0/protein-supplement/v/c/t/mini-protein-bar-10g-protein-12-piece-s-choco-cranberry-nut5653-original-imafffkzzmefzv24.jpeg,https://rukminim1.flixcart.com/image/jtuej680/protein-supplement/v/c/t/mini-protein-bar-10g-protein-12-piece-s-choco-cranberry-nut5653-original-imafffkzgwnt5fty.jpeg,https://rukminim1.flixcart.com/image/jtuej680/protein-supplement/v/c/t/mini-protein-bar-10g-protein-12-piece-s-choco-cranberry-nut5653-original-imafffkpeuezjqqw.jpeg,https://rukminim1.flixcart.com/image/jtsz3bk0/protein-supplement/v/c/t/mini-protein-bar-10g-protein-12-piece-s-choco-cranberry-nut5653-original-imafffkp892ftzds.jpeg
"https://www.flipkart.com/muscleblaze-mini-protein-bar-10g-protein-6-pcs-choco-cranberry-protein-bars/p/itmfffqg6hrz7deh?pid=PSLFFFKSJMWMHRDF&lid=LSTPSLFFFKSJMWMHRDFLWCJDG&marketplace=FLIPKART&srno=s_18_708&otracker=search&fm=organic&iid=01fe7425-b6fc-4c48-9032-dade5f52c2e9.PSLFFFKSJMWMHRDF.SEARCH&ssid=sg83wh1elc0000001591352191823&qH=8b7c9cfd991f599c
","['MuscleBlaze Mini-Protein Bar (10g Protein) (6 Pcs) Choco Cranberry Protein Bars', '\xa0\xa0(210 g, Choco Cranberry)']","['Form: Bar', 'Vegetarian', 'Usage Pre-workout & Post-workout', 'Protein Type: Protein Bars']","?,360",?270,4.1,"2,010 Ratings ",,,,,
"https://www.flipkart.com/muscleblaze-omega-3-fish-oil-1000-mg-180mg-epa-120mg-dha/p/itmeqyksmtgnyphv?pid=VSLF4UVZAFAWWTZH&lid=LSTVSLF4UVZAFAWWTZHGOWJ2H&marketplace=FLIPKART&srno=s_3_95&otracker=search&fm=organic&iid=68ba0bba-e716-4150-84e8-ab39bbdf5b80.VSLF4UVZAFAWWTZH.SEARCH&ssid=uqu2av0byo0000001591352456200&qH=92241909a36d3a50
","['MuscleBlaze Omega 3 Fish Oil 1000 mg (180mg EPA and 120mg DHA)', '\xa0\xa0(90 No)']","['Special Supplements', 'Softgel Form', 'Suitable For: Non-vegetarian', 'Pack of 1']","?,799",?559,4.3,"10,171 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/t/z/h/90-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58uy3zsyngz.jpeg,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/t/z/h/90-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58uvhbhgcsx.jpeg,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/t/z/h/90-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58ugmxqu9jd.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/vitamin-supplement/t/z/h/90-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafsj72fcmg3ght.jpeg
"https://www.flipkart.com/muscleblaze-omega-3-fish-oil-1000-mg-180mg-epa-120mg-dha/p/itmeqyksmtgnyphv?pid=VSLEXJNATFFQEN2Z&lid=LSTVSLEXJNATFFQEN2ZL0X9US&marketplace=FLIPKART&srno=s_3_83&otracker=search&fm=organic&iid=68ba0bba-e716-4150-84e8-ab39bbdf5b80.VSLEXJNATFFQEN2Z.SEARCH&ssid=uqu2av0byo0000001591352456200&qH=92241909a36d3a50
","['MuscleBlaze Omega 3 Fish Oil 1000 mg (180mg EPA and 120mg DHA)', '\xa0\xa0(180 No)']","['Special Supplements', 'Softgel Form', 'Suitable For: Non-vegetarian', 'Pack of 1']","?,1,299",?854,4.3,"10,171 Ratings ",background-image:url,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/n/2/z/180-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58ud2njevaw.jpeg,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/n/2/z/180-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58ud2njevaw.jpeg,https://rukminim1.flixcart.com/image/k2w6xe80/vitamin-supplement/n/2/z/180-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafm58uahmhz6j7.jpeg,https://rukminim1.flixcart.com/image/kb3z2q80/vitamin-supplement/n/2/z/180-omega-3-fish-oil-1000-mg-180mg-epa-and-120mg-dha-muscleblaze-original-imafsj727rwmbdd8.jpeg
"https://www.flipkart.com/muscleblaze-protein-bar-22g-protein-choco-cranberry-bars/p/itmfggz6agpntejf?pid=PSLFGGW25HRXDPAZ&lid=LSTPSLFGGW25HRXDPAZOBUO09&marketplace=FLIPKART&srno=s_21_832&otracker=search&fm=organic&iid=d019b41f-3135-4a19-8cf9-116ec2caf317.PSLFGGW25HRXDPAZ.SEARCH&ssid=tr1savcl800000001591352189846&qH=8b7c9cfd991f599c
","['MuscleBlaze Protein Bar (22g Protein) Choco Cranberry Protein Bars', '\xa0\xa0(6 No, Choco Cranberry)']","['Form: Bar', 'Vegetarian', 'Usage As per Requirement', 'Protein Type: Protein Bars']","?,720",?540,4.1,"1,756 Ratings ",,,,,
